eval_loss,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.2591920495033264,0.9274406332453826,0.9254742547425474,0.9512534818941504,0.9010554089709762,5.2934,286.395,35.894,2.0,1747593257,,False,1,fe93e_00009,2025-05-18_18-34-17,215.86184072494507,215.86184072494507,52120,4d07688ae0ce,172.28.0.12,215.86184072494507,1
